Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
1213.8003,20.0000, -0.0480,-12.0000, -0.0091,1.1025, -0.5752, -0.6751
1233.7992,20.0000, -0.0507,-12.0000, -0.0081,1.1824, -0.1957, -0.6551
1253.7996,20.0000, -0.0529,-12.0000, -0.0061,1.2024, -0.3955, -1.1944
1273.7988,20.0000, -0.0535,-12.0000, -0.0054,1.2823, -0.3555, -0.4754
1293.7965,20.0000, -0.0536,-12.0000, -0.0073,1.3622, -0.6352, -0.6551
1313.7983,20.0000, -0.0545,-12.0000, -0.0106,1.3822, -0.4953, -0.6751
1334.7961,20.0000, -0.0570,-12.0000, -0.0127,1.4421, -0.2157, -0.7350
1354.7941,20.0000, -0.0604,-12.0000, -0.0123,1.4022, -0.1758, -0.9148
1374.7949,20.0000, -0.0620,-12.0000, -0.0099,1.5420, -0.5353, -0.8349
1394.7913,20.0000, -0.0602,-12.0000, -0.0084,1.8615, -0.5952, -1.3143
1414.7937,20.0000, -0.0586,-12.0000, -0.0101,1.3622, -0.6551, -0.9348
1434.7920,20.0000, -0.0595,-12.0000, -0.0132,1.2224, -0.3955, -0.6551
1454.7893,20.0000, -0.0615,-12.0000, -0.0146,1.7817, -0.6751, -1.1345
1474.7905,20.0000, -0.0619,-12.0000, -0.0131,2.0413, -0.5353, -1.0346
1494.7902,20.0000, -0.0600,-12.0000, -0.0104,1.7417, -0.4155, -1.0946
1514.7887,20.0000, -0.0587,-12.0000, -0.0099,1.5020, -0.6352, -0.7550
1534.7887,20.0000, -0.0586,-12.0000, -0.0123,1.5819, -0.3955, -0.6152
1554.7872,20.0000, -0.0575,-12.0000, -0.0152,1.5220, -0.3955, -0.8549
1574.7856,20.0000, -0.0560,-12.0000, -0.0161,1.7817, -0.4554, -1.2743
1594.7871,20.0000, -0.0565,-12.0000, -0.0147,1.6618, -0.4554, -1.0746
1614.7863,20.0000, -0.0582,-12.0000, -0.0133,2.0613, -0.5553, -0.9547
1634.7843,20.0000, -0.0565,-12.0000, -0.0137,1.6219, -0.2557, -0.9348
1654.7836,20.0000, -0.0511,-12.0000, -0.0157,1.4022, -0.2956, -1.2743
1675.7858,20.0000, -0.0476,-12.0000, -0.0164,1.3023, -0.0559, -0.7151
1695.7834,20.0000, -0.0489,-12.0000, -0.0146,1.6219, -0.5752, -1.1745
1715.7842,20.0000, -0.0507,-12.0000, -0.0129,1.6219, -0.7151, -0.9547
1735.7821,20.0000, -0.0506,-12.0000, -0.0139,1.7817, -0.3156, -1.3143
1755.7886,20.0000, -0.0511,-12.0000, -0.0175,1.6618, -0.1758, -0.7350
1775.7816,20.0000, -0.0512,-12.0000, -0.0198,1.5819, -0.1358, -0.9348
1795.7837,20.0000, -0.0472,-12.0000, -0.0183,2.0413, -0.0559, -1.0946
1815.7795,20.0000, -0.0395,-12.0000, -0.0144,1.6418, -0.4554, -0.8149
1835.7816,20.0000, -0.0327,-12.0000, -0.0115,1.1425, -0.4754, -0.9947
1855.7778,20.0000, -0.0304,-12.0000, -0.0119,1.4221, -0.2357, -1.0346
