Time, TargetPitch, SensorPitch, TargetRoll, SensorRoll, VelM1, VelM2, VelM3
1434.1083,0.1700, 0.1891,0.1700, 0.1900,0.3236, 0.1638, -0.2157
1454.1086,0.1700, 0.1905,0.1700, 0.1918,0.2037, 0.2836, -0.0959
1474.1079,0.1700, 0.1910,0.1700, 0.1937,0.0839, 0.0839, -0.1358
1494.1034,0.1700, 0.1911,0.1700, 0.1945,0.0639, 0.0639, -0.2357
1514.1049,0.1700, 0.1909,0.1700, 0.1940,0.0639, 0.0639, 0.0439
1534.1061,0.1700, 0.1906,0.1700, 0.1931,0.0639, 0.0639, 0.0240
1554.1045,0.1700, 0.1902,0.1700, 0.1927,0.0639, 0.2836, -0.3955
1575.1261,0.1700, 0.1900,0.1700, 0.1932,0.2037, 0.5233, -0.3156
1595.0999,0.1700, 0.1906,0.1700, 0.1939,0.0839, 0.0240, 0.0040
1614.1044,0.1700, 0.1911,0.1700, 0.1945,0.0839, 0.0639, -0.1957
1634.0992,0.1700, 0.1910,0.1700, 0.1955,0.0639, 0.0639, -0.0559
1654.0981,0.1700, 0.1909,0.1700, 0.1963,0.1039, 0.0639, -0.4354
1674.0989,0.1700, 0.1913,0.1700, 0.1962,0.8629, 0.0639, -0.0559
1694.1002,0.1700, 0.1917,0.1700, 0.1956,0.4434, 0.0639, 0.0439
1715.0972,0.1700, 0.1911,0.1700, 0.1951,0.1039, 0.0639, 0.1238
1735.0947,0.1700, 0.1915,0.1700, 0.1952,0.0639, 0.0639, 0.0439
1755.0929,0.1700, 0.1939,0.1700, 0.1962,0.0639, 0.0639, 0.0639
1775.0946,0.1700, 0.1953,0.1700, 0.1974,0.0639, 0.0639, -0.5752
1795.0927,0.1700, 0.1946,0.1700, 0.1982,-0.1158, 0.0639, -0.2557
1815.0925,0.1700, 0.1931,0.1700, 0.1974,0.0439, 0.0839, 0.0240
1835.0940,0.1700, 0.1926,0.1700, 0.1957,0.0439, 0.3236, 0.2437
1855.0916,0.1700, 0.1930,0.1700, 0.1948,-0.1358, 0.4634, 0.1638
1875.0902,0.1700, 0.1933,0.1700, 0.1958,-0.1758, 0.3435, 0.0639
1895.0881,0.1700, 0.1930,0.1700, 0.1976,0.0639, -0.0040, -0.1758
1915.0890,0.1700, 0.1926,0.1700, 0.1992,0.0439, 0.0639, -0.2157
1935.0887,0.1700, 0.1922,0.1700, 0.2001,-0.0160, 0.0639, 0.0839
1955.0881,0.1700, 0.1920,0.1700, 0.1996,0.0040, 0.0639, -0.0360
1975.0854,0.1700, 0.1919,0.1700, 0.1983,0.0439, 0.0439, 0.1039
1995.0841,0.1700, 0.1915,0.1700, 0.1975,0.0639, 0.0439, 0.1838
2015.0846,0.1700, 0.1912,0.1700, 0.1978,0.0639, 0.0040, 0.3236
2035.0846,0.1700, 0.1914,0.1700, 0.1986,0.0639, -0.0240, 0.1238
2055.0820,0.1700, 0.1920,0.1700, 0.1990,0.0639, -0.3156, 0.0040
2075.0830,0.1700, 0.1922,0.1700, 0.1987,0.0639, -0.3955, 0.0040
2096.0825,0.1700, 0.1918,0.1700, 0.1976,0.0639, -0.0959, 0.2237
2116.0815,0.1700, 0.1911,0.1700, 0.1964,0.0639, 0.0559, 0.1838
2136.0818,0.1700, 0.1909,0.1700, 0.1954,0.0639, 0.0439, -0.0559
2156.0786,0.1700, 0.1913,0.1700, 0.1948,0.0639, 0.0639, 0.0839
2176.0784,0.1700, 0.1916,0.1700, 0.1952,0.0639, 0.0639, 0.0639
2196.0784,0.1700, 0.1915,0.1700, 0.1961,0.0639, -0.0959, -0.1358
2216.0793,0.1700, 0.1914,0.1700, 0.1966,0.0639, 0.0639, -0.0160
2236.0747,0.1700, 0.1914,0.1700, 0.1961,0.0639, 0.0639, 0.0439
2256.0759,0.1700, 0.1913,0.1700, 0.1952,0.0639, 0.0639, 0.1039
2276.0752,0.1700, 0.1908,0.1700, 0.1948,0.0439, 0.0639, 0.2437
2296.0742,0.1700, 0.1905,0.1700, 0.1951,0.0439, 0.0839, 0.1039
2316.0715,0.1700, 0.1908,0.1700, 0.1957,0.0439, 0.0839, -0.0360
2336.0718,0.1700, 0.1912,0.1700, 0.1961,-0.4953, 0.1238, 0.0240
2356.0688,0.1700, 0.1913,0.1700, 0.1961,0.0559, 0.1158, 0.1438
2376.0696,0.1700, 0.1907,0.1700, 0.1959,0.0240, 0.1039, 0.0839
2396.0715,0.1700, 0.1895,0.1700, 0.1955,0.0439, -0.0360, 0.1238
