Time, TargetPitch, SensorPitch, TargetRoll, SensorRoll, VelM1, VelM2, VelM3
1436.7864,0.0000, 0.0006,0.0000, 0.0006,0.0639, 0.0639, 0.2637
1456.7874,0.0000, 0.0004,0.0000, 0.0007,0.0839, 0.0639, 0.1039
1476.7845,0.0000, 0.0004,0.0000, 0.0005,0.0839, 0.0639, 0.0639
1496.7841,0.0000, 0.0006,0.0000, 0.0001,0.0639, 0.0639, 0.0639
1516.7831,0.0000, 0.0007,0.0000, -0.0000,0.2237, 0.0639, 0.0439
1536.7827,0.0000, 0.0006,0.0000, 0.0001,0.1638, 0.0639, 0.0639
1556.7815,0.0000, 0.0009,0.0000, -0.0001,0.1438, 0.0639, 0.0439
1576.7802,0.0000, 0.0015,0.0000, -0.0004,0.1039, 0.0639, -0.0360
1597.7803,0.0000, 0.0015,0.0000, -0.0004,0.1238, 0.0639, -0.1558
1617.7802,0.0000, 0.0017,0.0000, -0.0002,0.0639, 0.2237, 0.1438
1637.7793,0.0000, 0.0020,0.0000, -0.0001,0.0639, 0.2237, 0.0240
1657.7793,0.0000, 0.0021,0.0000, 0.0000,0.0639, 0.1039, 0.0439
1677.7756,0.0000, 0.0020,0.0000, 0.0003,0.0639, 0.0639, 0.0439
1697.7754,0.0000, 0.0020,0.0000, 0.0001,0.0639, 0.0639, 0.0639
1717.7749,0.0000, 0.0021,0.0000, 0.0001,0.0639, 0.0639, 0.0639
1737.7738,0.0000, 0.0019,0.0000, 0.0002,0.0439, 0.0639, 0.0639
1757.7755,0.0000, 0.0019,0.0000, 0.0001,0.0439, 0.0639, 0.0639
1777.7731,0.0000, 0.0020,0.0000, 0.0000,0.0240, 0.0439, 0.3036
1797.7725,0.0000, 0.0019,0.0000, 0.0000,0.0040, 0.0639, 0.1438
1817.7729,0.0000, 0.0018,0.0000, -0.0000,-0.1158, 0.0639, 0.2637
1837.7698,0.0000, 0.0016,0.0000, -0.0003,-0.1358, 0.0639, 0.0639
1857.7703,0.0000, 0.0013,0.0000, -0.0003,-0.0160, 0.0639, 0.0639
1877.7688,0.0000, 0.0007,0.0000, 0.0000,0.2037, 0.0639, 0.0639
