Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
37013.8555,0.0000, 0.0108,0.0000, 0.0034,0.0240, 0.0439, 0.2037
37033.8594,0.0000, 0.0105,0.0000, 0.0017,0.0439, 0.0639, 0.0839
37053.8594,0.0000, 0.0104,0.0000, 0.0003,-0.0759, 0.0839, 0.0839
37073.8594,0.0000, 0.0103,0.0000, -0.0009,-0.1957, 0.1438, 0.0240
37093.8594,0.0000, 0.0102,0.0000, -0.0020,0.0639, 0.4234, -0.5153
37113.8555,0.0000, 0.0102,0.0000, -0.0030,0.0439, 0.0839, -0.0559
37133.8555,0.0000, 0.0099,0.0000, -0.0037,0.0439, 0.3835, -0.2956
37153.8516,0.0000, 0.0094,0.0000, -0.0041,0.0439, 0.4234, -0.2157
37173.8555,0.0000, 0.0086,0.0000, -0.0042,0.0240, 0.1638, -0.1558
37194.8555,0.0000, 0.0078,0.0000, -0.0041,-0.2557, 0.1438, 0.0439
37215.8672,0.0000, 0.0072,0.0000, -0.0038,0.1438, 0.2437, 0.0839
37234.8555,0.0000, 0.0071,0.0000, -0.0034,0.0439, 0.2037, 0.0639
37254.8516,0.0000, 0.0073,0.0000, -0.0028,0.0439, 0.1238, 0.0240
37274.8516,0.0000, 0.0076,0.0000, -0.0020,0.0639, 0.1438, -0.3555
37294.8555,0.0000, 0.0077,0.0000, -0.0010,0.0639, 0.1838, 0.0639
37314.8516,0.0000, 0.0077,0.0000, 0.0001,0.0639, 0.2437, 0.0439
37334.8516,0.0000, 0.0075,0.0000, 0.0012,0.0439, 0.0639, 0.0639
37354.8477,0.0000, 0.0073,0.0000, 0.0024,0.0439, 0.0639, 0.1039
37374.8477,0.0000, 0.0070,0.0000, 0.0036,-0.1158, 0.0639, 0.0639
37394.8516,0.0000, 0.0069,0.0000, 0.0048,0.0040, -0.0360, 0.0439
37414.8477,0.0000, 0.0068,0.0000, 0.0060,0.0040, -0.2756, 0.2836
37434.8516,0.0000, 0.0066,0.0000, 0.0071,0.0040, -0.2357, 0.4035
37454.8477,0.0000, 0.0067,0.0000, 0.0080,-0.1558, 0.0240, 0.0040
37474.8438,0.0000, 0.0067,0.0000, 0.0088,-0.1758, -0.1558, 0.3835
37494.8438,0.0000, 0.0064,0.0000, 0.0090,0.0839, -0.0360, 0.3236
37514.8438,0.0000, 0.0061,0.0000, 0.0087,0.0439, -0.1957, 0.3236
37535.8438,0.0000, 0.0060,0.0000, 0.0078,0.0639, -0.0759, 0.0040
37554.8438,0.0000, 0.0058,0.0000, 0.0065,0.0639, -0.0160, 0.5033
37575.8398,0.0000, 0.0056,0.0000, 0.0049,0.0639, -0.0160, 0.2237
37595.8359,0.0000, 0.0057,0.0000, 0.0031,0.0639, 0.0040, 0.1039
37615.8359,0.0000, 0.0061,0.0000, 0.0014,0.0639, 0.0439, 0.0439
37635.8398,0.0000, 0.0065,0.0000, -0.0001,0.0639, 0.0439, 0.0240
37655.8359,0.0000, 0.0070,0.0000, -0.0014,0.0439, 0.0639, -0.0959
37675.8398,0.0000, 0.0072,0.0000, -0.0023,0.0439, 0.1238, 0.1438
37695.8320,0.0000, 0.0071,0.0000, -0.0031,-0.2956, 0.1638, -0.1358
37715.8320,0.0000, 0.0064,0.0000, -0.0036,0.0839, 0.5433, 0.0040
37735.8320,0.0000, 0.0057,0.0000, -0.0038,0.1638, 0.3236, -0.1358
37755.8320,0.0000, 0.0054,0.0000, -0.0037,0.0439, 0.1438, 0.0240
37775.8320,0.0000, 0.0051,0.0000, -0.0035,0.0439, 0.2437, -0.1158
37795.8320,0.0000, 0.0048,0.0000, -0.0030,0.0439, 0.3036, 0.1039
37815.8281,0.0000, 0.0046,0.0000, -0.0023,0.0439, 0.1438, 0.0240
37835.8281,0.0000, 0.0045,0.0000, -0.0015,0.0439, 0.1638, 0.0639
37855.8281,0.0000, 0.0045,0.0000, -0.0006,0.0639, 0.0639, 0.0839
37875.8281,0.0000, 0.0047,0.0000, 0.0004,0.0439, 0.0639, 0.1638
37895.8281,0.0000, 0.0049,0.0000, 0.0016,0.0439, 0.0639, 0.1238
37915.8281,0.0000, 0.0050,0.0000, 0.0027,0.0040, -0.1158, 0.0639
37936.8242,0.0000, 0.0048,0.0000, 0.0038,-0.1158, -0.1558, 0.0639
37956.8242,0.0000, 0.0047,0.0000, 0.0048,0.1039, 0.1638, 0.1039
37977.0742,0.0000, 0.0046,0.0000, 0.0057,0.0240, -0.0160, 0.1238
37996.8242,0.0000, 0.0044,0.0000, 0.0064,0.0439, -0.0360, 0.0240
38016.8242,0.0000, 0.0039,0.0000, 0.0070,0.0439, -0.2956, 0.4035
38037.8242,0.0000, 0.0034,0.0000, 0.0071,0.0639, -0.1957, 0.1838
38056.8242,0.0000, 0.0029,0.0000, 0.0069,0.0639, 0.0839, 0.0040
38077.8242,0.0000, 0.0027,0.0000, 0.0064,0.0639, 0.0240, 0.1838
38097.8203,0.0000, 0.0027,0.0000, 0.0052,0.0639, 0.1238, 0.4234
38117.8203,0.0000, 0.0028,0.0000, 0.0035,0.0639, -0.0360, 0.1438
38137.8242,0.0000, 0.0031,0.0000, 0.0021,0.0639, 0.0839, 0.1238
38157.8203,0.0000, 0.0034,0.0000, 0.0008,0.0639, 0.2037, 0.0639
38177.8203,0.0000, 0.0037,0.0000, -0.0004,0.0839, 0.0639, -0.0959
38197.8203,0.0000, 0.0040,0.0000, -0.0012,0.0839, 0.0639, 0.0040
38217.8320,0.0000, 0.0042,0.0000, -0.0017,0.0639, 0.0639, -0.0360
38237.8203,0.0000, 0.0042,0.0000, -0.0021,0.0639, 0.2637, -0.3356
38257.8203,0.0000, 0.0041,0.0000, -0.0022,0.0639, 0.4434, -0.0759
38277.8164,0.0000, 0.0040,0.0000, -0.0020,0.0639, 0.1838, 0.0439
38297.8164,0.0000, 0.0040,0.0000, -0.0017,0.0639, 0.1638, 0.0639
38317.8125,0.0000, 0.0040,0.0000, -0.0012,0.0439, 0.4035, 0.1638
38337.8086,0.0000, 0.0040,0.0000, -0.0006,0.0639, -0.0759, -0.0959
38357.8125,0.0000, 0.0040,0.0000, 0.0002,0.0240, 0.0639, 0.0439
38377.8125,0.0000, 0.0042,0.0000, 0.0011,0.0040, 0.0040, 0.0439
38397.8086,0.0000, 0.0042,0.0000, 0.0018,-0.0959, 0.0240, 0.0439
38418.8125,0.0000, 0.0042,0.0000, 0.0026,-0.1558, 0.0439, 0.0439
38438.8125,0.0000, 0.0041,0.0000, 0.0033,0.0040, -0.0959, -0.0959
38458.8086,0.0000, 0.0040,0.0000, 0.0039,0.1438, -0.0759, 0.1438
38478.8086,0.0000, 0.0038,0.0000, 0.0040,0.0439, 0.0040, 0.5233
38498.8086,0.0000, 0.0033,0.0000, 0.0037,0.0439, -0.0959, 0.1438
38518.8047,0.0000, 0.0026,0.0000, 0.0034,0.0639, 0.0240, 0.1039
38538.8047,0.0000, 0.0021,0.0000, 0.0037,0.0639, 0.0439, 0.3635
38558.8047,0.0000, 0.0018,0.0000, 0.0035,0.0639, 0.0439, 0.3036
38578.8086,0.0000, 0.0017,0.0000, 0.0026,0.0639, 0.0240, 0.2437
38598.8047,0.0000, 0.0018,0.0000, 0.0014,0.0639, 0.0639, 0.2237
38618.8047,0.0000, 0.0021,0.0000, 0.0002,0.0639, -0.0160, 0.0439
38638.8047,0.0000, 0.0025,0.0000, -0.0008,0.0639, 0.1039, -0.2157
38658.8008,0.0000, 0.0028,0.0000, -0.0017,0.0639, 0.2037, -0.1558
38678.8008,0.0000, 0.0030,0.0000, -0.0024,0.0839, 0.0439, -0.0559
38698.8008,0.0000, 0.0030,0.0000, -0.0027,0.0639, 0.0839, 0.0439
38718.8008,0.0000, 0.0029,0.0000, -0.0029,0.0639, 0.1238, 0.1238
38738.7969,0.0000, 0.0027,0.0000, -0.0029,0.0639, 0.3835, -0.1358
38758.7969,0.0000, 0.0025,0.0000, -0.0026,0.0439, 0.3835, 0.0040
38779.7930,0.0000, 0.0023,0.0000, -0.0022,-0.0959, 0.1238, -0.0160
38799.7930,0.0000, 0.0023,0.0000, -0.0016,0.0439, 0.1838, -0.1358
38819.8008,0.0000, 0.0023,0.0000, -0.0009,-0.1358, 0.0639, -0.0559
38839.7969,0.0000, 0.0024,0.0000, -0.0001,-0.0559, 0.0639, 0.0240
38859.7969,0.0000, 0.0024,0.0000, 0.0008,0.1039, 0.0639, 0.0439
38879.7930,0.0000, 0.0023,0.0000, 0.0016,-0.0160, 0.0240, 0.0639
38899.7930,0.0000, 0.0023,0.0000, 0.0024,-0.0160, 0.0240, 0.3236
38919.7930,0.0000, 0.0022,0.0000, 0.0030,0.2037, -0.1957, 0.3435
38939.7930,0.0000, 0.0018,0.0000, 0.0031,0.0639, 0.0439, 0.3036
38959.7930,0.0000, 0.0013,0.0000, 0.0033,0.0439, 0.1438, 0.4634
38979.7891,0.0000, 0.0008,0.0000, 0.0032,0.0439, 0.0439, 0.0240
38999.7891,0.0000, 0.0005,0.0000, 0.0024,0.0639, 0.1438, 0.1438
39019.7891,0.0000, 0.0004,0.0000, 0.0012,0.0639, -0.0160, 0.0639
39039.7930,0.0000, 0.0004,0.0000, 0.0002,0.0639, 0.0240, -0.0759
39059.7891,0.0000, 0.0007,0.0000, -0.0007,0.0639, -0.0959, 0.0240
39079.7891,0.0000, 0.0010,0.0000, -0.0015,0.0639, 0.0439, -0.0759
39099.7852,0.0000, 0.0014,0.0000, -0.0021,0.0639, 0.0439, -0.1358
39119.7852,0.0000, 0.0017,0.0000, -0.0026,0.2437, 0.0639, 0.1039
39139.7812,0.0000, 0.0019,0.0000, -0.0029,0.0839, 0.0839, 0.0439
39160.7812,0.0000, 0.0020,0.0000, -0.0031,0.0639, 0.2836, -0.1758
39180.7852,0.0000, 0.0020,0.0000, -0.0030,0.0639, 0.1438, -0.1558
39200.7852,0.0000, 0.0020,0.0000, -0.0027,0.0639, 0.2037, 0.1838
39220.7812,0.0000, 0.0019,0.0000, -0.0023,0.0639, 0.1638, 0.0839
39240.7812,0.0000, 0.0019,0.0000, -0.0017,0.0639, 0.3635, 0.0639
39260.7773,0.0000, 0.0018,0.0000, -0.0011,0.0639, 0.0639, 0.0639
39280.7773,0.0000, 0.0018,0.0000, -0.0005,0.0639, 0.0639, 0.0639
39300.7812,0.0000, 0.0018,0.0000, 0.0002,0.0639, 0.0639, 0.0439
39320.7812,0.0000, 0.0017,0.0000, 0.0008,0.0439, 0.0439, 0.0439
39340.7773,0.0000, 0.0016,0.0000, 0.0013,0.0639, 0.0040, 0.0439
39360.7734,0.0000, 0.0016,0.0000, 0.0018,-0.1358, 0.0040, 0.0839
39380.7773,0.0000, 0.0015,0.0000, 0.0021,0.0240, -0.0160, 0.0839
39400.7773,0.0000, 0.0014,0.0000, 0.0021,0.0240, -0.2956, 0.3036
39420.7773,0.0000, 0.0013,0.0000, 0.0020,0.0040, -0.0959, 0.2037
39440.7891,0.0000, 0.0010,0.0000, 0.0016,-0.0160, 0.1238, 0.2037
39460.7734,0.0000, 0.0006,0.0000, 0.0012,0.0040, 0.0639, 0.4035
39480.7695,0.0000, 0.0001,0.0000, 0.0006,0.0439, 0.0639, 0.0839
39500.7695,0.0000, -0.0002,0.0000, -0.0001,0.0639, 0.0639, 0.0439
39520.7695,0.0000, -0.0004,0.0000, -0.0006,0.0639, 0.0639, 0.0439
39540.7695,0.0000, -0.0005,0.0000, -0.0011,0.0639, 0.1039, 0.0040
39561.7695,0.0000, -0.0004,0.0000, -0.0015,0.0639, 0.1238, -0.2157
39581.7695,0.0000, -0.0001,0.0000, -0.0018,0.0639, 0.0240, -0.1158
39601.7656,0.0000, 0.0004,0.0000, -0.0020,0.0639, 0.0639, 0.0240
39621.7656,0.0000, 0.0009,0.0000, -0.0020,0.0639, 0.0439, 0.0439
39641.7656,0.0000, 0.0012,0.0000, -0.0019,0.0639, 0.0439, 0.0839
39661.7656,0.0000, 0.0013,0.0000, -0.0016,0.0639, 0.0639, 0.1638
39681.7617,0.0000, 0.0011,0.0000, -0.0012,0.0839, 0.3036, 0.0639
39701.7656,0.0000, 0.0008,0.0000, -0.0007,0.0639, 0.1638, 0.0240
39721.7617,0.0000, 0.0005,0.0000, -0.0002,0.0639, 0.0839, 0.0240
39741.7617,0.0000, 0.0003,0.0000, 0.0003,0.1238, 0.0639, 0.1238
39761.7656,0.0000, 0.0003,0.0000, 0.0007,0.1238, -0.1558, -0.1358
39781.7656,0.0000, 0.0004,0.0000, 0.0010,0.1238, -0.0559, 0.0040
39801.7617,0.0000, 0.0006,0.0000, 0.0012,0.0639, 0.0040, 0.0439
39821.7578,0.0000, 0.0008,0.0000, 0.0014,0.0839, -0.0559, 0.0639
39841.7578,0.0000, 0.0010,0.0000, 0.0013,0.0639, -0.0559, 0.0639
39861.7617,0.0000, 0.0012,0.0000, 0.0012,0.0639, 0.0439, 0.1238
39881.7617,0.0000, 0.0014,0.0000, 0.0012,0.0639, 0.0439, 0.2437
39901.7578,0.0000, 0.0014,0.0000, 0.0012,0.0439, 0.0639, 0.3635
39922.7617,0.0000, 0.0013,0.0000, 0.0008,0.0439, 0.0639, 0.1638
39942.7578,0.0000, 0.0011,0.0000, 0.0004,0.0040, 0.0839, 0.0639
39962.7539,0.0000, 0.0011,0.0000, 0.0000,0.0040, 0.0639, 0.0639
39982.7539,0.0000, 0.0011,0.0000, -0.0004,-0.0959, 0.0639, 0.0439
40002.7539,0.0000, 0.0011,0.0000, -0.0009,0.0040, 0.0639, -0.0559
40022.7539,0.0000, 0.0011,0.0000, -0.0013,-0.0360, 0.0839, 0.1838
40042.7539,0.0000, 0.0011,0.0000, -0.0016,-0.0959, 0.2836, 0.0040
40062.7500,0.0000, 0.0011,0.0000, -0.0017,0.2037, 0.1638, 0.2237
40082.7500,0.0000, 0.0010,0.0000, -0.0016,0.0439, 0.1838, 0.0240
40102.7656,0.0000, 0.0009,0.0000, -0.0014,0.0639, 0.0639, 0.0639
40122.7969,0.0000, 0.0007,0.0000, -0.0012,0.0639, 0.0639, -0.1358
40142.7500,0.0000, 0.0005,0.0000, -0.0007,0.0639, 0.0639, -0.1957
40162.7539,0.0000, 0.0004,0.0000, -0.0001,0.0639, 0.0240, -0.1558
40182.7500,0.0000, 0.0003,0.0000, 0.0004,0.0639, 0.0040, 0.0439
40202.7461,0.0000, 0.0003,0.0000, 0.0012,0.0639, -0.0360, 0.0639
40222.7500,0.0000, 0.0004,0.0000, 0.0018,0.0639, 0.0839, 0.2237
40242.7500,0.0000, 0.0005,0.0000, 0.0023,0.0639, -0.1158, 0.1039
40262.7461,0.0000, 0.0004,0.0000, 0.0026,0.0639, 0.0240, 0.1838
40283.7461,0.0000, 0.0002,0.0000, 0.0027,0.0639, 0.0639, 0.1638
40303.7422,0.0000, -0.0001,0.0000, 0.0025,0.0839, 0.0439, 0.5033
40323.7422,0.0000, -0.0004,0.0000, 0.0020,0.0839, 0.0439, 0.2237
40343.7422,0.0000, -0.0007,0.0000, 0.0012,0.1438, -0.0360, 0.1238
40363.7461,0.0000, -0.0006,0.0000, 0.0003,0.1638, 0.0040, 0.1238
40383.7422,0.0000, -0.0003,0.0000, -0.0006,0.1638, 0.1238, 0.0240
40403.7383,0.0000, 0.0001,0.0000, -0.0015,0.0439, 0.0439, -0.2357
40423.7383,0.0000, 0.0004,0.0000, -0.0025,0.0639, 0.0639, -0.2756
40443.7383,0.0000, 0.0006,0.0000, -0.0032,0.0639, 0.0639, 0.0439
40463.7383,0.0000, 0.0008,0.0000, -0.0038,0.0639, 0.0639, -0.0959
40483.7383,0.0000, 0.0011,0.0000, -0.0041,0.0639, 0.3635, 0.1039
40503.7344,0.0000, 0.0011,0.0000, -0.0042,0.0639, 0.4234, -0.0559
40523.7344,0.0000, 0.0011,0.0000, -0.0041,0.0439, 0.3835, -0.4155
40543.7344,0.0000, 0.0010,0.0000, -0.0038,0.0439, 0.2237, 0.0240
40563.7383,0.0000, 0.0008,0.0000, -0.0033,0.0439, 0.2037, 0.0439
40583.7344,0.0000, 0.0007,0.0000, -0.0026,0.0439, 0.0639, 0.0639
40603.7305,0.0000, 0.0005,0.0000, -0.0018,-0.1558, 0.0639, -0.0160
40623.7305,0.0000, 0.0003,0.0000, -0.0009,-0.1558, 0.0240, -0.0160
40644.7305,0.0000, 0.0001,0.0000, -0.0000,-0.0959, 0.0040, 0.0439
40664.7305,0.0000, -0.0001,0.0000, 0.0009,0.0240, 0.0040, 0.0439
40684.7266,0.0000, -0.0004,0.0000, 0.0019,0.0439, -0.0759, 0.0639
40704.7344,0.0000, -0.0008,0.0000, 0.0027,0.0639, -0.0160, 0.0639
40724.7305,0.0000, -0.0013,0.0000, 0.0033,0.0639, -0.2557, 0.1238
40744.7305,0.0000, -0.0017,0.0000, 0.0035,0.0639, -0.0360, 0.3036
40764.7266,0.0000, -0.0019,0.0000, 0.0034,0.0639, -0.0759, 0.1238
40784.7266,0.0000, -0.0017,0.0000, 0.0032,0.1638, -0.0360, 0.4634
40804.7305,0.0000, -0.0012,0.0000, 0.0027,0.1838, 0.0040, 0.2037
40824.7266,0.0000, -0.0008,0.0000, 0.0021,0.2037, 0.0040, 0.0839
40844.7266,0.0000, -0.0004,0.0000, 0.0012,0.2637, -0.0559, 0.0639
40864.7227,0.0000, -0.0000,0.0000, 0.0003,0.1438, 0.1838, 0.0639
40884.7188,0.0000, 0.0002,0.0000, -0.0007,0.1638, 0.0439, 0.0439
40904.7188,0.0000, 0.0002,0.0000, -0.0017,-0.0959, 0.0639, 0.1039
40924.7227,0.0000, 0.0002,0.0000, -0.0025,0.0639, 0.0639, -0.0559
40944.7227,0.0000, 0.0005,0.0000, -0.0031,0.0639, 0.2237, 0.1238
40964.7188,0.0000, 0.0007,0.0000, -0.0036,0.0639, 0.4234, 0.0240
40985.7188,0.0000, 0.0010,0.0000, -0.0037,0.0639, 0.3435, 0.1438
41004.7188,0.0000, 0.0011,0.0000, -0.0037,0.0639, 0.1838, 0.0240
41025.7188,0.0000, 0.0010,0.0000, -0.0033,0.0639, 0.2037, -0.1957
41045.7188,0.0000, 0.0007,0.0000, -0.0028,0.0439, 0.2237, -0.0160
41065.7188,0.0000, 0.0005,0.0000, -0.0022,0.0439, 0.2437, -0.0160
41085.7188,0.0000, 0.0004,0.0000
