Time, TargetAxialTrunk, SensorPitch, TargetFrontalTrunk, SensorRoll, VelM1, VelM2, VelM3
1214.7788,20.0000, -0.0442,-12.0000, -0.0010,1.3023, -0.5752, -0.6551
1235.7789,20.0000, -0.0456,-12.0000, -0.0022,1.1625, -0.3356, -0.8549
1254.7771,20.0000, -0.0459,-12.0000, -0.0027,1.3422, -0.6152, -0.7750
1275.7766,20.0000, -0.0456,-12.0000, -0.0026,1.3422, -0.6551, -0.5752
1295.7753,20.0000, -0.0466,-12.0000, -0.0025,1.5220, -0.4554, -0.3555
1316.7742,20.0000, -0.0488,-12.0000, -0.0023,1.6618, -0.4754, -0.7750
1335.7734,20.0000, -0.0502,-12.0000, -0.0025,1.2424, -0.1957, -0.7151
1356.7719,20.0000, -0.0505,-12.0000, -0.0037,1.4221, -0.5752, -0.6152
1375.7733,20.0000, -0.0508,-12.0000, -0.0055,1.3622, -0.6951, -0.5952
1396.7689,20.0000, -0.0516,-12.0000, -0.0063,1.7217, -0.8149, -0.9148
1416.7703,20.0000, -0.0528,-12.0000, -0.0055,1.6818, -0.3755, -0.6951
1435.7704,20.0000, -0.0536,-12.0000, -0.0038,1.7817, -0.4354, -0.9348
1456.7675,20.0000, -0.0532,-12.0000, -0.0034,1.3223, -0.3755, -0.6152
1475.7662,20.0000, -0.0519,-12.0000, -0.0056,1.4820, -0.7151, -0.4354
1496.7671,20.0000, -0.0517,-12.0000, -0.0089,1.2623, -0.7950, -0.5952
1516.7660,20.0000, -0.0528,-12.0000, -0.0104,1.6219, -0.5952, -1.1545
1536.7650,20.0000, -0.0538,-12.0000, -0.0092,1.3223, -0.4354, -1.2743
1556.7637,20.0000, -0.0531,-12.0000, -0.0071,1.2823, -0.8748, -0.8549
1575.7626,20.0000, -0.0521,-12.0000, -0.0067,1.8815, -0.6352, -0.4953
1597.7650,20.0000, -0.0530,-12.0000, -0.0097,1.8615, -0.2357, -0.8549
1616.7642,20.0000, -0.0527,-12.0000, -0.0137,1.4621, -0.5952, -0.8748
1637.7599,20.0000, -0.0499,-12.0000, -0.0144,1.3023, -0.6352, -0.8549
1657.7596,20.0000, -0.0478,-12.0000, -0.0108,1.2424, -0.4155, -1.0546
1677.7603,20.0000, -0.0500,-12.0000, -0.0076,1.9414, -0.3755, -1.2543
1697.7594,20.0000, -0.0538,-12.0000, -0.0093,1.9814, -0.4354, -0.8149
1716.7579,20.0000, -0.0539,-12.0000, -0.0146,1.4022, -0.3755, -0.9348
1737.7585,20.0000, -0.0498,-12.0000, -0.0186,1.6219, -0.5553, -1.1745
1757.7572,20.0000, -0.0464,-12.0000, -0.0175,1.9614, -0.4354, -1.0546
1777.7579,20.0000, -0.0458,-12.0000, -0.0135,2.1012, -0.7750, -1.0346
1797.7588,20.0000, -0.0465,-12.0000, -0.0117,1.6019, -0.3555, -1.3143
1817.7574,20.0000, -0.0478,-12.0000, -0.0142,1.5220, -0.3555, -1.0546
1837.7566,20.0000, -0.0483,-12.0000, -0.0188,1.8615, -0.3755, -0.9747
1857.7557,20.0000, -0.0467,-12.0000, -0.0207,1.4621, -0.4354, -0.7950
1877.7565,20.0000, -0.0414,-12.0000, -0.0182,1.8416, -0.5553, -1.1545
1897.7554,20.0000, -0.0359,-12.0000, -0.0140,1.7417, 0.0439, -1.0546
1917.7522,20.0000, -0.0328,-12.0000, -0.0129,1.7817, -0.5553, -1.3942
1937.7522,20.0000, -0.0299,-12.0000, -0.0163,1.5020, -0.4554, -0.8948
1958.7537,20.0000, -0.0263,-12.0000, -0.0214,1.4022, -0.1558, -0.6951
1978.7522,20.0000, -0.0204,-12.0000, -0.0238,1.0826, 0.0040, -0.7350
1998.7515,20.0000, -0.0158,-12.0000, -0.0214,0.8828, 0.0439, -0.9148
